Temps,tribo_f1,tribo_f2,tribo_f3,tribo_f4,tribo_f5,tribo_f6,tribo_f7,tribo_f8,tribo_f9,tribo_f10,diff_tribo_f1,diff_tribo_f2,diff_tribo_f3,diff_tribo_f4,diff_tribo_f5,diff_tribo_f6,diff_tribo_f7,diff_tribo_f8,diff_tribo_f9,diff_tribo_f10,tribo_feature1,tribo_feature2,tribo_feature3,tribo_feature4,tribo_feature5
51.045658588409424,1682.673896060105,3383.548033945261,2767.2734610499933,1297.1073207875586,1209.7537901868939,713.8564492623386,794.1423109618622,992.9590291686822,100.8901842120607,1177.3674272411793,390.311339686939,1145.991901220677,1172.0690810667923,675.8132996838967,707.06958960869,692.9738697965602,581.2823025750117,1427.3656162979346,396.36189428479105,1933.1181264327852,323.30769230769226,11909,349.59863258739813,16969.850614959694,6551.399811787712
51.158894777297974,1353.7998381293612,3094.641298196055,2957.9705975614643,1436.2892981329067,1182.5710629714756,935.2495810854547,636.8270947640194,1290.7230577755404,390.3561280235351,1459.157971721113,1119.81491144392,1868.821940027547,417.69108042214975,162.24579155128893,724.094545749732,178.67628950362422,1168.3673593463727,629.9549312566812,507.5745358158606,1067.0616679839547,269.0769230769231,11589,386.7697863433493,21510.169375880832,6702.211448841774
51.27258372306824,1006.6845204851537,3076.5716267041025,2715.972372659976,961.8546702189266,235.46524593926767,431.37672497632633,949.072056985822,705.3575712663586,248.56339504584042,988.3361261241855,230.27515504997024,1032.3309516096306,1195.0774487258193,527.5731447744569,161.51032266846025,349.4057540336947,897.3292004892111,923.7632679515579,339.6780337060309,1394.8925164587522,261.7692307692308,9882,317.02889433693167,17046.999819058135,5371.73327171995
51.38688659667969,1136.0450621154773,3213.738478455218,2573.5022783185796,826.3878998582697,228.78904305654703,400.7245197112134,787.1328900688238,864.6573276777623,416.57489897947073,802.7997513041356,322.9900109804865,1057.8350809895096,1236.6072368440962,647.3724446620142,61.70123183355237,584.7588852748812,941.5433302621906,908.549101568704,595.5243921395057,1157.5655253618852,271.2307692307692,9760,321.91660309116276,17012.562876700664,5700.461442348127
51.50101852416992,968.8324144334752,3045.711809697805,2726.3510134547646,928.1412029287391,326.00028779256183,303.8102507227653,846.8217233042438,867.2809193891211,349.18641216921463,882.429890990499,273.1005667486811,1082.0488407748278,1089.4254427287444,344.8155250814586,289.93317769303536,373.40779047550745,766.1047144655831,1011.1188144535972,513.9380845551017,1237.7824345773377,266.532967032967,9938,316.1262912152927,17498.503960514798,5514.264687959213
51.61487889289856,209.20087012403764,2431.021740702853,3041.9954174558925,867.9445013673202,1213.5054369839843,865.4594430596337,404.2137411965547,1320.7747889798836,933.7797606339204,1072.7416611157184,662.7139685326987,1403.1269381934464,775.959250463293,110.40056161796572,511.30453874549676,662.9883972922499,790.0845270875025,984.2277939352217,598.0063495709101,1263.6987281689014,274.1538461538462,11045,299.8765713343202,17142.633132964238,5536.163204084987
51.73020076751709,833.7617176410755,2673.670750864391,2764.927405178397,603.019328931935,1119.1699387482424,897.3076749309361,637.7919023149326,1022.5074260654808,695.4397339793505,992.7719801193682,129.22585903165597,842.2313934860849,1287.061109057903,369.1823189391981,854.4203319499331,812.6138871885062,661.1301092080106,1207.6135658157536,905.8573955793016,1414.4839213719122,276.96153846153845,11684,338.664074572196,19143.829950261512,5497.873324558922
51.847437143325806,560.7037260014511,2350.1470598342776,3068.049017940268,888.6030279715199,1322.7363016159843,1050.4043133702698,835.5614753511493,1048.8036829979114,922.4151250554654,951.4335930682473,66.04908715923595,731.0528561435146,1457.8470437351657,580.3368028201261,1055.4238300732727,999.774987254094,918.3244960780162,1201.3595857227003,1193.735111330343,1316.3368420078573,248.9945054945055,11353,247.11515759178653,13589.043563104064,4557.723860113224
51.96057462692261,481.44106681484425,2129.4613531629248,3132.2602975557047,869.511671532428,1063.4853980121225,698.4424507683806,456.9227005613092,1212.6288484913957,772.6820467848888,959.9467076880462,993.3105161491093,1482.5013882793162,578.728772761378,380.46189240449115,805.8298422572453,1126.4257564832749,1163.869250098667,529.7363152332666,642.222519759689,643.4254017744441,200.7142857142857,11068,248.71586994504798,22109.653147130797,4248.562998231791
52.07473087310791,1058.0129271970566,1818.7525664645218,3184.5745544036454,1011.5095360741308,255.79738125408352,449.11034766499506,709.4867204581755,1073.469123464256,163.6869084738808,288.06764744794225,252.12786923653135,717.2370179886294,1352.6112270831882,479.32053979318493,277.258669666448,361.7019881048838,609.9310167910397,1274.5801578640796,213.45171058935125,529.9814259815188,218.04945054945054,10183,238.26572838437752,10543.269149874435,4127.925596014164
