tribo_f1,tribo_f2,tribo_f3,tribo_f4,tribo_f5,tribo_f6,tribo_f7,tribo_f8,tribo_f9,tribo_f10,diff_tribo_f1,diff_tribo_f2,diff_tribo_f3,diff_tribo_f4,diff_tribo_f5,diff_tribo_f6,diff_tribo_f7,diff_tribo_f8,diff_tribo_f9,diff_tribo_f10,tribo_feature1,tribo_feature2,tribo_feature3,tribo_feature4,tribo_feature5,Temps
1560.4326861282982,300.9850543815808,436.5995338302254,86.47639539968006,1252.1558634643336,135.07299400538403,536.4788452955205,519.8206429968072,1069.4230117026832,622.7739529388923,59.51189386704799,100.29409126861763,372.49149303723476,241.9176555589202,782.9271825334927,312.804929387247,381.6267536146321,474.2035014193887,1421.353633651217,883.8892000593215,166.5181818181818,7272,213.27077763394487,7536.978240334676,3425.1277059316644,4.000000238418579
1558.356335220905,307.51489888824364,414.65243345185286,98.37780683058996,1249.599506802254,119.03317154343182,539.7787310026284,514.5077501158016,1094.6956145542088,651.1884827710937,276.3580261173062,125.41796490288635,182.83292115244237,29.96780830105135,985.6581852304687,96.99909194326302,586.010050663447,630.5574153615175,1390.1475776590305,889.3019762255101,176.9818181818182,7307,221.91874387010347,7797.207971740254,3621.579663997446,4.100205898284912
1564.2382861252763,334.6672824976576,373.61416862384914,98.34553734648978,1282.2427277668946,78.01935511746726,580.9151457568908,555.2655009514416,1064.5460978554863,619.235589283537,302.7010348403756,148.74092984763863,185.7518747837481,2.9860156302775955,1003.0658385310169,111.0622988382939,588.8846968557984,635.6403514708853,1369.05760945463,868.6190770620088,176.9818181818182,7344,241.23033696072608,7901.613607555986,3580.016890161458,4.200366497039795
1546.7300990641131,282.55751337795607,432.3052760219225,134.77191599926667,1221.2211369275421,120.7934690979764,551.5099138702227,530.4215502879254,1116.2117610319228,663.540889388205,196.2640180219333,79.0393282177247,185.1292699986749,115.24607973402436,956.9219755718652,73.89320751703917,626.2446583269365,673.0702170285597,1404.9838436541227,889.801816445529,186.5818181818182,7284,245.6333181317936,7787.147401645836,3749.4941747897424,4.300440311431885
1549.940264483735,289.06794152220243,428.78786943001637,127.69580432510122,1223.0513523755208,124.92142290196317,542.5078886787423,519.5189474624174,1126.8520189048515,677.82894133817,177.99854490080764,109.91516143861031,143.95297039889115,102.10307087833296,1010.2747910275386,51.74905798103976,607.9543932458926,629.9634249819202,1420.863261616644,944.4979080129624,179.91818181818184,7290,254.72156268851825,7599.6249006260405,3732.894779624762,4.400634288787842
1425.3027039095025,28.92103817487682,579.8911011818927,378.6100716649547,1260.8077056263078,183.0950042702488,804.208921841505,765.1349149688162,864.9655961076393,476.0053000922186,117.25442483978985,150.01436064326822,167.83334533849813,213.17227208049528,1087.8905473905145,102.31484791540511,767.782263943847,786.0318718483569,1239.1274553926648,821.4371797362921,173.8181818181818,7031,249.96695848582118,7482.5600111284875,3757.95563179918,4.500672101974487
1438.649723207102,53.941592843127786,569.7038085286162,358.67494474770854,1240.380562495275,175.6275949937046,788.0501339973686,758.4513254453107,873.805531072588,458.9880034095588,246.71297151119487,26.1118615124207,292.0260034707127,245.64333102631764,945.5697335310252,183.46288766588032,849.3344601844562,912.5865307439647,1114.4732934407607,650.281181274658,187.0,7055,246.39996607767586,7607.796843237602,3835.87181130406,4.6009252071380615
1516.322502026555,158.7106018201752,601.3036827992145,368.1556741561356,1136.6478220383742,273.04244817503303,868.7793097231232,864.9536606307662,766.6535488618119,409.8549003761987,298.53776416919,84.06138559025464,354.0391813763538,303.9641074690342,923.5351041610057,259.5392176304289,931.2077374936968,990.8432308761837,1038.278874845224,661.4870312866609,187.0,7166,236.60616590990765,7859.441519758411,3813.7849200540077,4.700929641723633
1489.160701976504,132.1574902515975,574.9684347864196,340.8434929266863,1146.3794238985022,250.44495962635068,841.7591326640008,859.5934467862237,763.1666207235991,370.5429216854722,223.81789144213806,251.4787132282169,242.41609041724874,221.77660520044412,659.4211464802825,434.93690878393176,1060.8722767397514,1231.6112212037153,781.2818748663873,616.6879922371269,177.45454545454544,7131,234.94733172840904,7863.467819922705,3738.8128203184538,4.801232576370239
1714.8556133071966,278.53981766158716,828.0210273358016,599.6285399585347,1566.488423710123,232.4345095045027,302.76857010969184,753.3393559970449,1071.0220274875476,334.37809217887815,888.5374263407965,778.155690182704,830.9210292072162,806.5162207162977,1557.5156863284649,863.7274140387075,866.3710824021648,1666.0204999588468,918.813594562711,822.4565553880635,187.45454545454544,7338,243.7543686983052,9196.350527415207,4605.6067997307355,4.901453495025635
1793.6932029016705,354.30520567198965,901.9302659195151,669.0971334415046,1642.8991179551779,307.9573063986761,245.89483099828115,812.603062322912,1067.046604090933,372.6824169147714,296.9068353589647,187.9373414369609,491.7999612826002,498.2587275458032,1322.948003734093,358.82079568039666,148.74415996788585,956.0667852870768,1476.4907251876425,640.2109361407693,242.25,7442,303.80363983209236,12900.91176013288,5026.6846517675995,5.001652240753174
1706.5593073026648,287.4738127471255,848.2667106119675,638.7436527339796,1603.8077549112086,291.28081876651015,220.17710430184454,755.1755221175941,1148.0820564818666,445.468873327109,309.28609161407246,209.14867322493984,517.0414876336149,525.4261060368294,1356.8692911439668,391.6835789847573,134.19126126882384,1013.8225755819121,1431.9173522967378,625.9657097414123,239.0,7315,331.8850536240152,18814.897193442834,5080.584865099392,5.101656675338745
1706.5593073026648,287.4738127471255,848.2667106119675,638.7436527339796,1603.8077549112086,291.28081876651015,220.17710430184454,755.1755221175941,1148.0820564818666,445.468873327109,309.28609161407246,209.14867322493984,517.0414876336149,525.4261060368294,1356.8692911439668,391.6835789847573,134.19126126882384,1013.8225755819121,1431.9173522967378,625.9657097414123,239.0,7315,331.8850536240152,18814.897193442834,5080.584865099392,5.201826333999634
1673.7571894224793,311.5175404322099,902.3708889430736,714.1237627084695,1689.0191429370022,355.1545177194724,245.84114893766812,839.2926411947395,1015.2385684379566,293.24724276329414,307.69092984205923,182.0157850829565,496.3761224840667,480.19313458550914,1310.239794246606,304.3876017704087,341.51546783124707,947.1294858844082,1342.572784537187,446.20400695866033,240.9318181818182,7285,341.362078998196,16188.40229289658,5726.042727689761,5.302155017852783
1718.6525210474392,297.17252081504813,861.4794801886153,660.2731547111753,1639.0040534471675,331.9763848403798,201.3728150111432,837.0640290151641,1031.3660810251713,306.1012586587511,244.31702405824103,41.972642702340714,373.31188387362533,424.9094533303306,1287.6105198523971,356.4815862559362,187.12974728714107,1037.411346655908,1284.2162049911526,377.54179938296755,248.66666666666669,7352,376.6953186504734,21210.37301232136,5844.394212290932,5.4023542404174805
1835.676388903042,273.7206341875552,731.0230979293632,542.7464048996653,1565.6396419004911,397.94874567833824,62.21625470520955,946.2705899112534,950.7487448070561,232.3072351638669,304.1135333908802,110.19498471672449,347.299651956826,314.8995887345819,1173.770727082015,352.1123758061451,58.92299423172286,1114.2155629515926,1240.7934477676997,337.9169533595127,254.09848484848487,7506,366.4684820932283,19946.160940636226,5557.307469317258,5.502569198608398
