tribo_f1,tribo_f2,tribo_f3,tribo_f4,tribo_f5,tribo_f6,tribo_f7,tribo_f8,tribo_f9,tribo_f10,diff_tribo_f1,diff_tribo_f2,diff_tribo_f3,diff_tribo_f4,diff_tribo_f5,diff_tribo_f6,diff_tribo_f7,diff_tribo_f8,diff_tribo_f9,diff_tribo_f10,tribo_feature1,tribo_feature2,tribo_feature3,tribo_feature4,tribo_feature5,Temps
866.3293704269912,555.3345029440846,258.06688220331665,177.74836891965077,534.6929810330873,786.499267147546,229.57214468790568,367.5372323766858,508.16574176101926,102.57050243299607,84.1971712558986,140.06640029116627,56.30527472411127,111.52637785866057,473.5187252717693,688.2154973834289,251.34327795644276,440.2958679926171,629.2787706398046,51.91046829150646,107.0,4299,153.79410820440614,4916.805993054675,2058.806503224276,4.000000238418579
689.8333233562234,304.22384100541314,173.96784551728655,395.67291099304526,797.7882077635426,583.7450112147426,218.35136944840028,499.4578423659516,414.2449959431047,96.38792747288149,72.44292009681341,94.8470627044428,22.235338152432426,195.02547537584903,566.3627541393414,588.4332908062187,228.22902588032434,536.4188914953544,558.1537952293828,78.34288191998155,111.45555555555556,4014,142.8637651944279,4884.4144250643785,2115.8848541521256,4.100021123886108
689.8333233562234,304.22384100541314,173.96784551728655,395.67291099304526,797.7882077635426,583.7450112147426,218.35136944840028,499.4578423659516,414.2449959431047,96.38792747288149,72.44292009681341,94.8470627044428,22.235338152432426,195.02547537584903,566.3627541393414,588.4332908062187,228.22902588032434,536.4188914953544,558.1537952293828,78.34288191998155,111.45555555555556,4014,142.8637651944279,4884.4144250643785,2115.8848541521256,4.200075149536133
620.2707439249868,198.11766914921367,176.05495187510604,430.81856382042895,837.0695029833117,656.048363563519,310.43561867126203,403.30876552701557,515.4974522677147,63.95868949210425,174.588619608169,238.34991958976744,154.8355970951589,45.19732159648929,404.4554675660136,703.3210371921547,176.9082972961185,549.5449694116575,481.3229439880279,152.44498417127107,105.66666666666667,3896,135.28097962642696,4671.089174074065,2093.371059358563,4.300155162811279
503.76630079338736,14.157595164359405,239.70014120820548,438.2192076188936,790.512583101754,843.0151515721795,364.50322632172265,291.20817576286623,516.1063488294058,134.43467085862756,68.9701270313446,121.87599881172655,59.705233804811435,153.2200147789361,506.3247732027974,705.462233378266,262.9928572635228,457.97693798689187,570.5213030388901,111.50751657528323,124.77777777777777,4233,136.80490548650505,4767.152674952653,2084.006125919277,4.400198221206665
418.6136111823165,167.32850579293094,332.5646176861476,410.6533929726877,664.2395036219386,939.1662379231858,315.55894619645636,434.4524805394633,361.3584251254227,199.23060872774536,162.63456236301099,221.95694094635707,122.01509106219213,74.25912952584511,463.81226040834923,637.9141518461923,193.75961859336653,518.0542725533466,552.6079033402208,62.1988650182194,106.55555555555554,4059,123.20657000617192,4663.956181063448,2067.8899846837353,4.500370979309082
356.07117823454564,437.5916839011031,460.5625674600913,276.7424980560991,418.0808187657409,811.2713533554056,69.85020070485476,548.7152535530485,396.1694870939789,48.46205069018457,67.06266269040009,134.89360461793657,100.81327609141826,126.77149385420287,440.0856258504027,731.4709110890531,193.41242417065178,556.6583911299236,472.87278192861015,126.97772254285441,122.34722222222223,3862,150.96689231157083,4909.998115482287,2013.1665814779092,4.6008460521698
380.21612945576095,574.2413521227892,514.1533199230803,175.15865627705944,435.229843014917,629.9213840929921,201.15440024806713,385.03672766431055,554.279859358333,180.06110376983065,127.99077851239568,239.54051179534218,304.50633474814924,132.33099885089337,350.16943980996837,505.30605149778677,278.5923239296192,385.71671169481215,734.1111224401869,300.0293795288757,118.33333333333334,3830,150.09741923570425,5257.4166658464055,2153.3603469440645,4.7008562088012695
390.9959727423182,598.7407951620552,531.4242465433513,148.6261656674839,486.1843904932049,611.9756856416496,242.91814508152632,355.22760782744956,459.527212890241,109.98745541794814,72.93479766395303,199.15903777852589,251.89042708226177,82.55413494144133,383.69409831247197,562.7370037539484,250.34666598773342,427.4716303221186,590.9055437970359,144.38868882718504,124.1,3817,143.68691324833821,5029.946944070489,2140.7880350439764,4.80111289024353
376.6800289535001,591.2831195807814,460.75170530636217,139.69169442863927,454.25001294215167,653.0141087696372,196.94047631014305,369.443948825548,533.5012545920274,176.038555270913,28.542769441000026,105.19397053684123,242.4362304917036,164.85949420401533,299.77906586086203,509.53319596875156,289.2392446603041,361.4493515728428,630.9688753939101,214.2130160571138,122.17272727272729,3760,131.94556779295948,4643.444332664898,1980.2886767446626,4.9015045166015625
