tribo_f1,tribo_f2,tribo_f3,tribo_f4,tribo_f5,tribo_f6,tribo_f7,tribo_f8,tribo_f9,tribo_f10,diff_tribo_f1,diff_tribo_f2,diff_tribo_f3,diff_tribo_f4,diff_tribo_f5,diff_tribo_f6,diff_tribo_f7,diff_tribo_f8,diff_tribo_f9,diff_tribo_f10,tribo_feature1,tribo_feature2,tribo_feature3,tribo_feature4,tribo_feature5,Temps
1178.0050002124076,845.5663987842688,248.00170783076615,316.495584788847,218.72898878217921,60.80922760340164,302.4405943670078,434.2087555817864,485.80099218725206,146.30271717843394,83.24017333301428,245.87939423829036,97.410328087937,101.84673065481132,158.36675060787852,119.97022037178834,327.78420697163887,502.0491630097245,557.8501471863935,113.96672691332786,106.68888888888888,5880,106.62382930605386,5762.250177684862,1685.496141265599,4.000000238418579
1178.0050002124076,845.5663987842688,248.00170783076615,316.495584788847,218.72898878217921,60.80922760340164,302.4405943670078,434.2087555817864,485.80099218725206,146.30271717843394,83.24017333301428,245.87939423829036,97.410328087937,101.84673065481132,158.36675060787852,119.97022037178834,327.78420697163887,502.0491630097245,557.8501471863935,113.96672691332786,106.68888888888888,5880,106.62382930605386,5762.250177684862,1685.496141265599,4.100252628326416
1177.9080049172583,843.2769908875275,250.26857515744948,316.3024520206995,221.18157513642825,58.47089515394039,300.3019874337553,432.348239073082,485.13211541890547,147.42393330158583,203.14289080754816,275.9295497550144,121.43587923993593,212.85547255335314,163.3016431670564,68.2365397812307,330.63150065555817,526.4530749008342,644.282328059487,203.35582636812273,113.33333333333333,5891,111.53656168876583,5369.400456641177,1771.673552262148,4.200463056564331
1166.646660957038,927.1001062534189,130.1663241809745,260.7931284244271,159.5059099061049,145.0607399766202,308.99000474244497,389.0179672312484,366.1253237757885,143.8033156466551,27.09243548425152,180.73356757400796,225.56189023496842,110.83088649284772,318.6249313577057,128.17057210147092,143.7355448820215,359.3761592040583,594.4087248308475,332.41275348430065,107.66666666666667,5763,115.6000925342418,5539.11322703592,1872.522651739193,4.300675868988037
1149.8211078137278,984.3995812836741,72.2189766319401,186.3384875572332,236.30699915630672,199.2428393212754,239.19067666884322,281.00883331124953,343.5728218402607,245.53373570091782,98.02923639366121,234.03146874906298,118.06210848321751,87.69483665851125,216.35407187378982,103.56085943099778,222.0471294675828,379.0974294140298,517.4394968557866,279.10915317224914,113.82222222222222,5657,119.67139470160396,6371.068374506579,1961.011082291758,4.400676965713501
1118.4230006828357,1045.264961052416,211.23674750412718,74.10979668670537,403.5130483905332,242.80971389224754,70.61429404910047,255.85858308440743,509.2688123598377,271.95227549798835,45.91275374536735,195.37438705767255,177.6329173581377,99.90523150570037,271.62637406031706,82.4955530173212,195.91289620852373,409.8654680085955,598.4829890619426,255.86026703390758,106.1,5491,116.12498581638732,6568.311136558732,1959.8164590683414,4.50069522857666
1058.1267822931507,1070.8299614293576,456.0778328384298,192.1435500217372,530.1296316001997,182.90423871977848,248.85868681769986,459.6005578326778,475.9211823700725,102.85983212683263,79.51258432665969,113.53835658652754,192.669560480459,155.52835355731605,181.31056985974678,130.10477191087745,175.81666245050164,315.44979689759714,620.5363758804575,331.7481348327973,109.54444444444445,5234,108.16358174168667,5999.015924898706,1760.783162805916,4.600871801376343
1058.1267822931507,1070.8299614293576,456.0778328384298,192.1435500217372,530.1296316001997,182.90423871977848,248.85868681769986,459.6005578326778,475.9211823700725,102.85983212683263,79.51258432665969,113.53835658652754,192.669560480459,155.52835355731605,181.31056985974678,130.10477191087745,175.81666245050164,315.44979689759714,620.5363758804575,331.7481348327973,109.54444444444445,5234,108.16358174168667,5999.015924898706,1760.783162805916,4.700998306274414
954.657124011594,966.8648570498033,690.3388561659348,416.3787298580278,324.53960366316517,167.5907126497259,304.432105368011,152.30483497699964,529.8399318120128,343.16211655548165,70.06647412180293,131.68262386372032,171.04872846699678,132.84855727219562,199.5515242298424,158.06841870019738,119.36417381112132,338.68241199315355,694.0183747820889,277.92890221776486,118.47777777777776,4847,114.70427903718038,5984.075340102556,1901.6976798648013,4.8011603355407715
925.4979079866264,910.9835146539854,731.0422793096042,458.8284432178973,208.97566069527866,241.29180241128893,238.7620891619898,157.91498456854035,617.7805709059043,261.5316700148121,39.550889356543045,174.18433148402502,189.6846135354097,132.17815571098822,217.2258750100912,97.8599554159777,193.91197758302195,295.90365265446894,649.0101992418744,364.07896932976644,114.23333333333335,4717,113.56233888056701,6018.256811493557,1915.1394394362717,4.901233911514282
854.0446303061309,648.5941554560516,741.2231052633823,471.00966750445656,270.1852759557907,340.87425167906616,165.0234934681039,476.2767723306535,347.9457319696363,324.7277798077772,62.39947609369265,147.01964092301645,158.19341242215813,104.67674245148487,238.54879954855923,116.5546378379593,172.92646125787596,365.3409446822047,595.6841044802661,348.6618773743198,109.45454545454545,4289,113.31453302538094,6022.436614322901,1899.9062017906717,5.001265525817871
848.4191650404363,486.03439394985253,683.5341275738042,419.28015244071366,476.1190384061861,298.9159389204955,340.4879498235092,404.56457428651737,379.2127902447047,407.786019767004,95.7211791637067,159.52686949449983,126.73460325708909,74.71799075411548,262.4087242269862,83.20436899202046,199.50718766327097,334.0215384090213,614.9642209226778,353.5850123493455,99.36363636363636,4058,111.58924812656596,6025.711135712399,1891.7284090985968,5.101296424865723
853.055041575598,379.032193067621,615.376434104875,354.75015658633924,544.9695321284878,219.12533315974338,361.57267435789385,264.550205249722,513.7724015480509,292.50417154474,7.784194586804831,108.36113593113417,190.3814173671821,127.36649852031313,285.5735833432995,136.77919584674183,241.56431054858507,374.38157035910723,562.9519185976839,426.78617475985413,102.57575757575756,3912,117.11068674310835,6143.060088328506,1913.2853688553873,5.201310873031616
902.8369204102003,158.1508977251278,333.6887296162266,142.99273600381147,489.5322191606061,135.0179623876153,127.07396487504886,394.63184842080284,389.85787180534413,365.76594914799676,41.4223770050354,121.44005600086055,149.17597052027443,89.42210791292842,251.4061225226942,118.60534099258561,171.6762697308066,399.60052385186367,537.9602543516826,425.51795714419666,99.9423076923077,3512,121.16872930292158,6098.190005651802,1917.7628515409729,5.301466226577759
904.9379897894971,148.12725282018633,285.3858614762499,107.00866956474778,445.484353250854,127.90616498620878,108.06020689422111,378.8342006288381,398.2576725915334,341.6138222439598,229.03391651936778,132.00438444062883,136.01545810158828,122.84894220567654,301.9237750245633,187.28804083015532,56.67935798989795,465.7179117178072,505.4193650602227,432.6750006111263,104.97435897435899,3461,136.62671283198847,6356.21852487843,2063.395600933719,5.401639461517334
898.7918969730788,132.92030543615783,241.4258030185906,54.556675664304876,417.90184063366365,79.69744987464406,155.20449560337656,333.8016906082581,444.2679008335856,339.81228150408907,61.42891124904092,156.04120506100887,291.6524422531126,210.74527771838163,514.9947774011237,207.50907458846405,226.66696636076392,578.4803500250679,407.34804464142684,628.3569735809156,100.00000000000001,3404,128.1243687348727,6091.537971259026,2063.619917073642,5.501664161682129
890.137861820796,122.17077902903874,227.12411852634304,35.218164085156374,430.5090768700528,48.20822765662456,184.807303764976,344.6054399860994,435.91080601389893,376.8101591621487,249.6776482732571,149.5209570859801,9.624642416433803,91.39028600254044,260.89098772737765,71.69563980918429,299.8685382535304,354.73736553799813,642.134734620302,620.9806375297924,104.00000000000001,3368,128.47665408350713,6390.526910925453,2081.155001060659,5.601709604263306
944.0286299671313,213.178570144688,240.23357614332716,114.45588871533842,315.2675920405046,127.75611260133975,242.23850530667755,217.7385228266156,562.1617972562279,408.39191696500586,220.3231977236061,122.59534912469536,34.713401823743055,73.39153240753103,241.14473078552064,78.62431370879665,289.26675701590443,314.11693009782647,679.3292497483266,615.0727443449035,104.00000000000001,3496,132.50933671235356,6348.941450638204,2050.1741889297427,5.701826572418213
